timestamp,lead_ii
1690535498604,-0.0043
1690535498612,0.018
1690535498620,-0.0007
1690535498627,-0.0108
1690535498635,0.0111
1690535498643,-0.0059
1690535498651,0.0092
1690535498659,0.0087
1690535498667,-0.0052
1690535498674,0.0153
1690535498682,0.0038
1690535498690,-0.0061
1690535498698,-0.0032
1690535498706,0.0064
1690535498713,-0.0037
1690535498721,0.0002
1690535498729,-0.0073
1690535498737,-0.007
1690535498745,0.0163
1690535498752,0.0083
1690535498760,-0.004
1690535498768,-0.0008
1690535498776,0.0016
1690535498784,0.0309
1690535498791,0.0546
1690535498799,0.0755
1690535498807,0.081
1690535498815,0.099
1690535498823,0.0746
1690535498831,0.0851
1690535498838,0.0504
1690535498846,0.0183
1690535498854,0.0156
1690535498862,0.0094
1690535498870,0.0103
1690535498877,-0.0005
1690535498885,-0.0016
1690535498893,-0.0102
1690535498901,0.0022
1690535498909,-0.0012
1690535498917,0.0095
1690535498924,0.0107
1690535498932,0.0068
1690535498940,-0.0051
1690535498948,0.0096
1690535498956,-0.0879
1690535498963,-0.0792
1690535498971,0.4461
1690535498979,0.9631
1690535498987,0.3697
1690535498995,-0.1709
1690535499002,-0.1828
1690535499010,-0.0437
1690535499018,-0.0052
1690535499026,0.0008
1690535499034,0.0059
1690535499041,0.0047
1690535499049,-0.0088
1690535499057,-0.0053
1690535499065,0.0063
1690535499073,0.0288
1690535499081,0.0426
1690535499088,0.0509
1690535499096,0.0816
1690535499104,0.1297
1690535499112,0.1349
1690535499120,0.1952
1690535499127,0.222
1690535499135,0.2289
1690535499143,0.2414
1690535499151,0.2358
1690535499159,0.2282
1690535499167,0.1959
1690535499174,0.1641
1690535499182,0.134
1690535499190,0.105
1690535499198,0.0774
1690535499206,0.0676
1690535499213,0.0353
1690535499221,0.0259
1690535499229,0.0319
1690535499237,0.0078
1690535499245,-0.0179
1690535499252,0.0059
1690535499260,-0.0078
1690535499268,0.0072
1690535499276,0.0131
1690535499284,-0.0071
1690535499291,-0.013
1690535499299,0.0042
1690535499307,0.0023
1690535499315,-0.0036
1690535499323,0.0057
1690535499331,0.0022
1690535499338,-0.0197
1690535499346,-0.0027
1690535499354,0.0098
1690535499362,-0.0062
1690535499370,0.0099
1690535499377,0.0047
1690535499385,-0.0288
1690535499393,0.0107
1690535499401,-0.0042
1690535499409,0.0067
1690535499417,0.0084
1690535499424,0.0012
1690535499432,-0.0052
1690535499440,-0.0101
1690535499448,-0.0027
1690535499456,0.0114
1690535499463,0.0051
1690535499471,-0.0058
1690535499479,0.0045
1690535499487,-0.0137
1690535499495,-0.0072
1690535499502,-0.0168
1690535499510,0.0131
1690535499518,-0.0073
1690535499526,0.0
1690535499534,0.0148
1690535499541,0.0018
1690535499549,0.0154
1690535499557,-0.0027
1690535499565,0.0158
1690535499573,0.0038
1690535499581,0.0041
1690535499588,0.0085
1690535499596,0.0133
1690535499604,0.0046
1690535499612,0.0327
1690535499620,0.0481
1690535499627,0.0537
1690535499635,0.0736
1690535499643,0.0993
1690535499651,0.1043
1690535499659,0.0858
1690535499667,0.0541
1690535499674,0.0347
1690535499682,0.0386
1690535499690,0.004
1690535499698,-0.0011
1690535499706,-0.0024
1690535499713,0.0051
1690535499721,-0.0071
1690535499729,0.0198
1690535499737,-0.0142
1690535499745,0.0004
1690535499752,-0.0031
1690535499760,0.0043
1690535499768,-0.0026
1690535499776,-0.0004
1690535499784,-0.0404
1690535499791,-0.1166
1690535499799,0.0231
1690535499807,0.7035
1690535499815,0.8545
1690535499823,0.1064
1690535499831,-0.211
1690535499838,-0.1237
1690535499846,-0.0187
1690535499854,-0.0064
1690535499862,-0.0047
1690535499870,0.0052
1690535499877,0.0062
1690535499885,0.0191
1690535499893,-0.0071
1690535499901,0.0287
1690535499909,0.021
1690535499917,0.0294
1690535499924,0.0534
1690535499932,0.1075
1690535499940,0.1281
1690535499948,0.1523
1690535499956,0.2059
1690535499963,0.201
1690535499971,0.2346
1690535499979,0.2419
1690535499987,0.236
1690535499995,0.2175
1690535500002,0.1706
1690535500010,0.1707
1690535500018,0.1046
1690535500026,0.0812
1690535500034,0.0638
1690535500041,0.0508
1690535500049,0.0218
1690535500057,0.0001
1690535500065,0.0104
1690535500073,0.0151
1690535500081,0.0112
1690535500088,0.0239
1690535500096,0.0091
1690535500104,-0.001
1690535500112,-0.0173
1690535500120,-0.005
1690535500127,-0.0106
1690535500135,-0.0002
1690535500143,0.0044
1690535500151,-0.0132
1690535500159,-0.0076
1690535500167,-0.0097
1690535500174,0.003
1690535500182,0.0133
1690535500190,-0.0143
1690535500198,0.0098
1690535500206,-0.0028
1690535500213,0.0149
1690535500221,-0.0009
1690535500229,0.0135
1690535500237,0.0042
1690535500245,0.002
1690535500252,-0.0039
1690535500260,0.0187
1690535500268,-0.011
1690535500276,-0.0076
1690535500284,0.0159
1690535500291,0.0017
1690535500299,-0.0022
1690535500307,0.0223
1690535500315,-0.0005
1690535500323,-0.0088
1690535500331,-0.0042
1690535500338,0.0079
1690535500346,0.0008
1690535500354,-0.0022
1690535500362,-0.0086
1690535500370,0.0006
1690535500377,0.0139
1690535500385,-0.0029
1690535500393,-0.0075
1690535500401,0.0203
1690535500409,-0.0023
1690535500417,-0.0101
1690535500424,-0.0123
1690535500432,0.021
1690535500440,0.0211
1690535500448,0.0301
1690535500456,0.0627
1690535500463,0.0745
1690535500471,0.0607
1690535500479,0.1099
1690535500487,0.093
1690535500495,0.0731
1690535500502,0.035
1690535500510,0.0368
1690535500518,0.0193
1690535500526,0.0008
1690535500534,0.0004
1690535500541,0.0177
1690535500549,0.0029
1690535500557,0.0056
1690535500565,0.0119
1690535500573,-0.0104
1690535500581,-0.0039
1690535500588,0.0095
1690535500596,-0.003
1690535500604,0.0007
1690535500612,0.0027
1690535500620,-0.076
1690535500627,-0.1173
1690535500635,0.1816
1690535500643,0.8939
1690535500651,0.628
1690535500659,-0.095
1690535500667,-0.1943
1690535500674,-0.1044
1690535500682,-0.0253
1690535500690,0.0172
1690535500698,-0.0079
1690535500706,0.0104
1690535500713,0.0038
1690535500721,0.0053
1690535500729,0.0148
1690535500737,0.0136
1690535500745,0.036
1690535500752,0.0683
1690535500760,0.0787
1690535500768,0.1021
1690535500776,0.1327
1690535500784,0.1544
1690535500791,0.2139
1690535500799,0.2319
1690535500807,0.2284
1690535500815,0.2567
1690535500823,0.2287
1690535500831,0.2225
1690535500838,0.1755
1690535500846,0.1374
1690535500854,0.1269
1690535500862,0.0699
1690535500870,0.0551
1690535500877,0.056
1690535500885,0.0197
1690535500893,0.0204
1690535500901,0.0089
1690535500909,0.0019
1690535500917,0.0021
1690535500924,-0.015
1690535500932,-0.0029
1690535500940,-0.008
1690535500948,-0.0056
1690535500956,-0.0059
1690535500963,-0.008
1690535500971,0.001
1690535500979,0.0091
1690535500987,0.0079
1690535500995,-0.005
1690535501002,-0.0009
1690535501010,0.0002
1690535501018,-0.0064
1690535501026,0.0122
1690535501034,-0.0052
1690535501041,-0.007
1690535501049,-0.0106
1690535501057,-0.0055
1690535501065,-0.0028
1690535501073,0.0094
1690535501081,-0.0053
1690535501088,-0.0019
1690535501096,0.0046
1690535501104,0.0067
1690535501112,-0.0127
1690535501120,0.0045
1690535501127,0.0023
1690535501135,0.0054
1690535501143,-0.0114
1690535501151,-0.0084
1690535501159,-0.0068
1690535501167,-0.0115
1690535501174,0.0065
1690535501182,0.0041
1690535501190,0.0043
1690535501198,-0.0007
1690535501206,0.0075
1690535501213,-0.002
1690535501221,-0.0157
1690535501229,-0.0095
1690535501237,-0.0025
1690535501245,0.007
1690535501252,-0.006
1690535501260,0.0004
1690535501268,0.0036
1690535501276,0.0198
1690535501284,0.0294
1690535501291,0.0558
1690535501299,0.0691
1690535501307,0.0946
1690535501315,0.0739
1690535501323,0.1
1690535501331,0.0615
1690535501338,0.05
1690535501346,0.0299
1690535501354,0.0252
1690535501362,-0.0059
1690535501370,0.0194
1690535501377,0.0021
1690535501385,0.0038
1690535501393,0.0006
1690535501401,-0.0022
1690535501409,-0.0134
1690535501417,0.0085
1690535501424,-0.0014
1690535501432,-0.0017
1690535501440,0.0034
1690535501448,-0.0149
1690535501456,-0.0974
1690535501463,-0.0897
1690535501471,0.4595
1690535501479,0.9528
1690535501487,0.3573
1690535501495,-0.1741
1690535501502,-0.1779
1690535501510,-0.0494
1690535501518,0.0016
1690535501526,-0.0087
1690535501534,-0.0094
1690535501541,0.0065
1690535501549,-0.0095
1690535501557,0.0113
1690535501565,0.0076
1690535501573,0.0324
1690535501581,0.0403
1690535501588,0.0565
1690535501596,0.0885
1690535501604,0.1278
1690535501612,0.1459
1690535501620,0.1769
1690535501627,0.2019
1690535501635,0.2287
1690535501643,0.2544
1690535501651,0.2491
1690535501659,0.2293
1690535501667,0.2032
1690535501674,0.1798
1690535501682,0.1615
1690535501690,0.1102
1690535501698,0.08
1690535501706,0.0354
1690535501713,0.0501
1690535501721,-0.0034
1690535501729,0.0006
1690535501737,0.0136
1690535501745,0.0151
1690535501752,0.0127
1690535501760,0.0004
1690535501768,-0.0051
1690535501776,-0.0015
1690535501784,0.0096
1690535501791,-0.0118
1690535501799,-0.0103
1690535501807,0.0071
1690535501815,-0.0069
1690535501823,0.0026
1690535501831,0.0015
1690535501838,-0.018
1690535501846,0.0007
1690535501854,0.0003
1690535501862,0.0057
1690535501870,0.0105
1690535501877,0.0083
1690535501885,0.0087
1690535501893,0.0206
1690535501901,-0.0021
1690535501909,0.0099
1690535501917,0.006
1690535501924,0.0067
1690535501932,-0.0024
1690535501940,0.0177
1690535501948,0.0213
1690535501956,-0.0193
1690535501963,-0.0153
1690535501971,-0.0082
1690535501979,0.0066
1690535501987,-0.0025
1690535501995,0.0128
1690535502002,-0.0031
1690535502010,-0.0087
1690535502018,0.0111
1690535502026,-0.0022
1690535502034,0.0114
1690535502041,-0.0035
1690535502049,-0.0034
1690535502057,-0.0163
1690535502065,-0.0123
1690535502073,-0.0213
1690535502081,0.009
1690535502088,-0.0076
1690535502096,0.0078
1690535502104,0.0207
1690535502112,0.029
1690535502120,0.0477
1690535502127,0.0518
1690535502135,0.0794
1690535502143,0.0994
1690535502151,0.1148
1690535502159,0.0929
1690535502167,0.0568
1690535502174,0.0286
1690535502182,0.012
1690535502190,0.0063
1690535502198,-0.0017
1690535502206,-0.0065
1690535502213,-0.0022
1690535502221,0.0131
1690535502229,-0.0085
1690535502237,-0.0122
1690535502245,-0.0102
1690535502252,0.0108
1690535502260,-0.0091
1690535502268,-0.0067
1690535502276,-0.0087
1690535502284,-0.0315
1690535502291,-0.1298
1690535502299,0.0378
1690535502307,0.6794
1690535502315,0.8687
1690535502323,0.0949
1690535502331,-0.2227
1690535502338,-0.1077
1690535502346,-0.0191
1690535502354,0.0021
1690535502362,-0.0065
1690535502370,0.0168
1690535502377,0.007
1690535502385,0.0139
1690535502393,0.0058
1690535502401,0.0273
1690535502409,0.0241
1690535502417,0.032
1690535502424,0.0444
1690535502432,0.0869
1690535502440,0.1434
1690535502448,0.159
1690535502456,0.1827
1690535502463,0.2231
1690535502471,0.2331
1690535502479,0.2502
1690535502487,0.2462
1690535502495,0.243
1690535502502,0.1775
1690535502510,0.1647
1690535502518,0.1094
1690535502526,0.0946
1690535502534,0.075
1690535502541,0.0312
1690535502549,0.0157
1690535502557,0.0165
1690535502565,0.0033
1690535502573,0.0075
1690535502581,-0.0021
1690535502588,-0.0037
1690535502596,0.0067
1690535502604,0.0012
1690535502612,-0.0058
1690535502620,0.0012
1690535502627,-0.0094
1690535502635,-0.0082
1690535502643,-0.0005
1690535502651,0.0244
1690535502659,0.0061
1690535502667,-0.0114
1690535502674,-0.0019
1690535502682,-0.0021
1690535502690,-0.0023
1690535502698,0.0103
1690535502706,0.0123
1690535502713,-0.0057
1690535502721,0.0038
1690535502729,0.0037
1690535502737,-0.0071
1690535502745,-0.0
1690535502752,-0.0082
1690535502760,0.0023
1690535502768,-0.0148
1690535502776,-0.0155
1690535502784,0.0195
1690535502791,-0.0016
1690535502799,-0.0129
1690535502807,0.0117
1690535502815,-0.0043
1690535502823,0.0018
1690535502831,-0.0122
1690535502838,-0.0021
1690535502846,-0.0142
1690535502854,0.0064
1690535502862,0.0037
1690535502870,0.0012
1690535502877,-0.0185
1690535502885,-0.0115
1690535502893,0.0111
1690535502901,-0.0044
1690535502909,-0.0017
1690535502917,0.0047
1690535502924,0.0078
1690535502932,0.0074
1690535502940,-0.0095
1690535502948,0.0439
1690535502956,0.0434
1690535502963,0.0712
1690535502971,0.1015
1690535502979,0.102
1690535502987,0.0971
1690535502995,0.0794
1690535503002,0.0526
1690535503010,0.0267
1690535503018,0.0055
1690535503026,0.002
1690535503034,0.0026
1690535503041,-0.0071
1690535503049,-0.0125
1690535503057,0.0125
1690535503065,-0.0087
1690535503073,-0.0121
1690535503081,0.0012
1690535503088,-0.0152
1690535503096,0.0054
1690535503104,0.0039
1690535503112,-0.0344
1690535503120,-0.0681
1690535503127,-0.1225
1690535503135,0.2061
1690535503143,0.8996
1690535503151,0.6517
1690535503159,-0.0606
1690535503167,-0.2114
1690535503174,-0.0698
1690535503182,-0.0194
1690535503190,-0.005
1690535503198,-0.0145
1690535503206,-0.0107
1690535503213,0.0069
1690535503221,-0.0162
1690535503229,0.0042
1690535503237,0.036
1690535503245,0.0287
1690535503252,0.0469
1690535503260,0.0625
1690535503268,0.1208
1690535503276,0.1242
1690535503284,0.1763
1690535503291,0.206
1690535503299,0.2114
1690535503307,0.2592
1690535503315,0.2414
1690535503323,0.245
1690535503331,0.2139
1690535503338,0.1744
1690535503346,0.163
1690535503354,0.1179
1690535503362,0.0975
1690535503370,0.0463
1690535503377,0.041
1690535503385,0.0187
1690535503393,0.0127
1690535503401,0.0139
1690535503409,0.0015
1690535503417,-0.0113
1690535503424,-0.0089
1690535503432,0.0096
1690535503440,-0.0086
1690535503448,-0.0026
1690535503456,0.0044
1690535503463,0.0105
1690535503471,0.0114
1690535503479,0.0122
1690535503487,0.0066
1690535503495,-0.01
1690535503502,-0.0007
1690535503510,-0.0001
1690535503518,-0.0034
1690535503526,-0.0033
1690535503534,-0.0089
1690535503541,-0.0028
1690535503549,-0.0116
1690535503557,0.0035
1690535503565,-0.0115
1690535503573,0.0181
1690535503581,-0.0091
1690535503588,0.0181
1690535503596,0.0222
1690535503604,0.0258
1690535503612,0.0145
1690535503620,0.0102
1690535503627,0.005
1690535503635,0.0121
1690535503643,-0.0022
1690535503651,-0.0027
1690535503659,0.0083
1690535503667,0.0031
1690535503674,-0.0087
1690535503682,-0.0003
1690535503690,0.0029
1690535503698,0.0078
1690535503706,-0.011
1690535503713,0.0042
1690535503721,0.0154
1690535503729,0.0086
1690535503737,-0.003
1690535503745,0.0042
1690535503752,0.0166
1690535503760,-0.0077
1690535503768,0.0053
1690535503776,0.0162
1690535503784,0.0287
1690535503791,0.0795
1690535503799,0.0826
1690535503807,0.072
1690535503815,0.1041
1690535503823,0.0773
1690535503831,0.054
1690535503838,0.0488
1690535503846,0.0278
1690535503854,0.0234
1690535503862,0.0101
1690535503870,0.0139
1690535503877,0.0249
1690535503885,0.0069
1690535503893,-0.0131
1690535503901,0.0009
1690535503909,-0.0013
1690535503917,0.0079
1690535503924,-0.0178
1690535503932,0.0011
1690535503940,-0.0024
1690535503948,-0.0379
1690535503956,-0.0726
1690535503963,-0.0705
1690535503971,0.4273
1690535503979,0.9542
1690535503987,0.3644
1690535503995,-0.1774
1690535504002,-0.1745
1690535504010,-0.0484
1690535504018,0.0067
1690535504026,-0.0291
1690535504034,0.0039
1690535504041,-0.0082
1690535504049,-0.0143
1690535504057,-0.0022
1690535504065,0.0347
1690535504073,0.0373
1690535504081,0.0509
1690535504088,0.0496
1690535504096,0.0618
1690535504104,0.1117
1690535504112,0.1394
1690535504120,0.1789
1690535504127,0.2237
1690535504135,0.2452
1690535504143,0.2512
1690535504151,0.2441
1690535504159,0.2346
1690535504167,0.2084
1690535504174,0.1653
1690535504182,0.1567
1690535504190,0.115
1690535504198,0.081
1690535504206,0.0518
1690535504213,0.0214
1690535504221,0.0261
1690535504229,0.0126
1690535504237,-0.0012
1690535504245,0.0
1690535504252,-0.0062
1690535504260,0.005
1690535504268,-0.0058
1690535504276,-0.0217
1690535504284,0.0032
1690535504291,0.0222
1690535504299,-0.0041
1690535504307,0.0031
1690535504315,-0.0019
1690535504323,0.0132
1690535504331,-0.0079
1690535504338,-0.0051
1690535504346,-0.0034
1690535504354,0.0276
1690535504362,-0.0168
1690535504370,-0.0027
1690535504377,-0.0098
1690535504385,0.0017
1690535504393,0.0121
1690535504401,0.0006
1690535504409,0.0004
1690535504417,0.0082
1690535504424,0.0146
1690535504432,-0.0022
1690535504440,0.0149
1690535504448,-0.0119
1690535504456,-0.0009
1690535504463,0.0015
1690535504471,-0.0022
1690535504479,-0.0127
1690535504487,-0.0028
1690535504495,-0.0022
1690535504502,0.0046
1690535504510,0.0171
1690535504518,-0.018
1690535504526,-0.0149
1690535504534,-0.0156
1690535504541,-0.0081
1690535504549,-0.0106
1690535504557,0.0079
1690535504565,0.005
1690535504573,0.0026
1690535504581,0.0023
1690535504588,-0.0053
1690535504596,-0.0109
1690535504604,0.0163
1690535504612,0.0185
1690535504620,0.0522
1690535504627,0.0716
1690535504635,0.0964
1690535504643,0.0997
1690535504651,0.1004
1690535504659,0.0813
1690535504667,0.0606
1690535504674,0.0386
1690535504682,0.0184
1690535504690,0.014
1690535504698,0.0066
1690535504706,0.0002
1690535504713,-0.0001
1690535504721,-0.0036
1690535504729,-0.0007
1690535504737,-0.0028
1690535504745,-0.0038
1690535504752,-0.0059
1690535504760,-0.0095
1690535504768,0.0001
1690535504776,0.0148
1690535504784,-0.0332
1690535504791,-0.1169
1690535504799,0.0273
1690535504807,0.7118
1690535504815,0.8542
1690535504823,0.0892
1690535504831,-0.229
1690535504838,-0.1442
1690535504846,-0.0265
1690535504854,-0.0026
1690535504862,0.0021
1690535504870,-0.0038
1690535504877,0.0087
1690535504885,0.0191
1690535504893,0.0141
1690535504901,0.0127
1690535504909,0.0369
1690535504917,0.0486
1690535504924,0.0569
1690535504932,0.106
1690535504940,0.1205
1690535504948,0.1578
1690535504956,0.1879
1690535504963,0.21
1690535504971,0.2386
1690535504979,0.2282
1690535504987,0.2625
1690535504995,0.2217
1690535505002,0.1987
1690535505010,0.1767
1690535505018,0.1202
1690535505026,0.0868
1690535505034,0.0872
1690535505041,0.0547
1690535505049,0.0359
1690535505057,0.0382
1690535505065,0.0176
1690535505073,0.0085
1690535505081,-0.0043
1690535505088,-0.0053
1690535505096,0.0124
1690535505104,0.0064
1690535505112,0.0053
1690535505120,0.0022
1690535505127,-0.0178
1690535505135,-0.0094
1690535505143,-0.0093
1690535505151,0.0087
1690535505159,0.006
1690535505167,-0.004
1690535505174,0.0053
1690535505182,0.0025
1690535505190,-0.0201
1690535505198,0.0031
1690535505206,-0.0005
1690535505213,0.0027
1690535505221,-0.0084
1690535505229,-0.0136
1690535505237,0.0093
1690535505245,-0.0098
1690535505252,0.0043
1690535505260,-0.0167
1690535505268,-0.0074
1690535505276,-0.0073
1690535505284,-0.0018
1690535505291,-0.0012
1690535505299,-0.0346
1690535505307,-0.0004
1690535505315,-0.005
1690535505323,0.0028
1690535505331,0.0201
1690535505338,-0.0072
1690535505346,0.0035
1690535505354,0.0116
1690535505362,-0.0033
1690535505370,0.0063
1690535505377,0.0143
1690535505385,0.008
1690535505393,0.0004
1690535505401,-0.0107
1690535505409,-0.0232
1690535505417,-0.0091
1690535505424,-0.0179
1690535505432,0.0192
1690535505440,0.0216
1690535505448,0.0402
1690535505456,0.0562
1690535505463,0.092
1690535505471,0.0979
1690535505479,0.099
1690535505487,0.0765
1690535505495,0.1052
1690535505502,0.0702
1690535505510,0.0303
1690535505518,0.0089
1690535505526,0.0241
1690535505534,-0.0126
1690535505541,-0.0049
1690535505549,-0.0155
1690535505557,-0.0001
1690535505565,0.0032
1690535505573,0.0027
1690535505581,0.0012
1690535505588,0.0009
1690535505596,-0.0003
1690535505604,0.0076
1690535505612,-0.0193
1690535505620,-0.046
1690535505627,-0.1247
1690535505635,0.1938
1690535505643,0.8975
1690535505651,0.6489
1690535505659,-0.071
1690535505667,-0.233
1690535505674,-0.0978
1690535505682,-0.026
1690535505690,0.0119
1690535505698,-0.0041
1690535505706,-0.014
1690535505713,0.0028
1690535505721,0.0132
1690535505729,0.0196
1690535505737,0.0204
1690535505745,0.0159
1690535505752,0.0221
1690535505760,0.0711
1690535505768,0.0964
1690535505776,0.1382
1690535505784,0.1785
1690535505791,0.2145
1690535505799,0.2403
1690535505807,0.249
1690535505815,0.2473
1690535505823,0.2383
1690535505831,0.238
1690535505838,0.1718
1690535505846,0.1492
1690535505854,0.1046
1690535505862,0.1077
1690535505870,0.0537
1690535505877,0.0455
1690535505885,0.0311
1690535505893,0.0047
1690535505901,0.0085
1690535505909,-0.001
1690535505917,-0.0033
1690535505924,-0.0002
1690535505932,-0.0219
1690535505940,-0.0088
1690535505948,-0.004
1690535505956,0.0116
1690535505963,-0.009
1690535505971,0.0027
1690535505979,0.0023
1690535505987,0.0094
1690535505995,-0.013
1690535506002,-0.0013
1690535506010,0.0164
1690535506018,0.0002
1690535506026,-0.0042
1690535506034,-0.0051
1690535506041,-0.0009
1690535506049,0.0204
1690535506057,0.021
1690535506065,0.0036
1690535506073,-0.0023
1690535506081,-0.0078
1690535506088,-0.0176
1690535506096,0.0103
1690535506104,0.0207
1690535506112,0.013
1690535506120,-0.008
1690535506127,-0.0117
1690535506135,-0.0052
1690535506143,0.0096
1690535506151,-0.0056
1690535506159,0.0017
1690535506167,-0.0195
1690535506174,0.0014
1690535506182,0.0039
1690535506190,-0.0039
1690535506198,0.0108
1690535506206,-0.0109
1690535506213,0.0225
1690535506221,0.0005
1690535506229,0.001
1690535506237,-0.0013
1690535506245,-0.0235
1690535506252,-0.0048
1690535506260,0.0244
1690535506268,0.0107
1690535506276,0.0171
1690535506284,0.0461
1690535506291,0.0435
1690535506299,0.0927
1690535506307,0.0973
1690535506315,0.0909
1690535506323,0.0989
1690535506331,0.0614
1690535506338,0.0572
1690535506346,0.0214
1690535506354,0.0063
1690535506362,0.0076
1690535506370,0.007
1690535506377,0.0125
1690535506385,0.0007
1690535506393,0.0038
1690535506401,-0.0149
1690535506409,0.0017
1690535506417,-0.0018
1690535506424,0.0088
1690535506432,0.0204
1690535506440,-0.006
1690535506448,-0.0172
1690535506456,-0.0801
1690535506463,-0.0858
1690535506471,0.4327
1690535506479,0.9683
1690535506487,0.3564
1690535506495,-0.162
1690535506502,-0.1735
1690535506510,-0.035
1690535506518,0.001
1690535506526,0.0118
1690535506534,-0.0053
1690535506541,0.0148
1690535506549,-0.0001
1690535506557,0.0128
1690535506565,0.0208
1690535506573,0.0108
1690535506581,0.0425
1690535506588,0.0693
1690535506596,0.0695
1690535506604,0.107
1690535506612,0.1596
1690535506620,0.2019
1690535506627,0.2106
1690535506635,0.2388
1690535506643,0.2439
1690535506651,0.2321
1690535506659,0.2431
1690535506667,0.1961
1690535506674,0.1717
1690535506682,0.1371
1690535506690,0.1196
1690535506698,0.0724
1690535506706,0.0536
1690535506713,0.0211
1690535506721,0.0078
1690535506729,0.0105
1690535506737,0.0081
1690535506745,-0.0072
1690535506752,-0.0023
1690535506760,0.0118
1690535506768,-0.0045
1690535506776,0.0118
1690535506784,0.0106
1690535506791,-0.0168
1690535506799,0.0022
1690535506807,-0.0003
1690535506815,-0.0026
1690535506823,0.0064
1690535506831,-0.0084
1690535506838,-0.0134
1690535506846,-0.0048
1690535506854,0.0095
1690535506862,-0.0111
1690535506870,0.0176
1690535506877,0.0044
1690535506885,0.0045
1690535506893,0.0056
1690535506901,-0.0019
1690535506909,-0.0255
1690535506917,-0.0096
1690535506924,0.0045
1690535506932,-0.0051
1690535506940,0.0078
1690535506948,0.0034
1690535506956,-0.013
1690535506963,0.0036
1690535506971,-0.0023
1690535506979,-0.0028
1690535506987,0.0067
1690535506995,0.0279
1690535507002,-0.0108
1690535507010,-0.0174
1690535507018,-0.0055
1690535507026,-0.0098
1690535507034,-0.0109
1690535507041,0.0082
1690535507049,-0.0103
1690535507057,-0.011
1690535507065,0.0095
1690535507073,0.0045
1690535507081,0.007
1690535507088,0.011
1690535507096,-0.0065
1690535507104,0.0302
1690535507112,0.0063
1690535507120,0.048
1690535507127,0.064
1690535507135,0.083
1690535507143,0.0994
1690535507151,0.1087
1690535507159,0.0837
1690535507167,0.049
1690535507174,0.031
1690535507182,0.0365
1690535507190,0.0188
1690535507198,-0.0016
1690535507206,0.0066
1690535507213,-0.0022
1690535507221,0.0005
1690535507229,-0.0044
1690535507237,-0.0099
1690535507245,0.0208
1690535507252,-0.016
1690535507260,0.0026
1690535507268,-0.0178
1690535507276,-0.0014
1690535507284,-0.0222
1690535507291,-0.1301
1690535507299,0.0185
1690535507307,0.6893
1690535507315,0.8653
1690535507323,0.0946
1690535507331,-0.2077
1690535507338,-0.1367
1690535507346,-0.0337
1690535507354,-0.0089
1690535507362,0.0152
1690535507370,-0.0067
1690535507377,-0.0077
1690535507385,-0.0043
1690535507393,0.0153
1690535507401,0.0115
1690535507409,0.0292
1690535507417,0.0416
1690535507424,0.0747
1690535507432,0.0978
1690535507440,0.1163
1690535507448,0.144
1690535507456,0.188
1690535507463,0.218
1690535507471,0.2398
1690535507479,0.254
1690535507487,0.234
1690535507495,0.2102
1690535507502,0.1963
1690535507510,0.1563
1690535507518,0.1376
1690535507526,0.0825
1690535507534,0.063
1690535507541,0.0598
1690535507549,0.0287
1690535507557,0.0183
1690535507565,0.0164
1690535507573,0.0133
1690535507581,0.0011
1690535507588,-0.001
1690535507596,-0.0098
1690535507604,0.0003
1690535507612,-0.0003
1690535507620,0.0089
1690535507627,-0.0036
1690535507635,0.0157
1690535507643,0.0031
1690535507651,0.0032
1690535507659,-0.003
1690535507667,-0.0109
1690535507674,-0.0018
1690535507682,0.0125
1690535507690,-0.0104
1690535507698,-0.0084
1690535507706,0.0021
1690535507713,0.0063
1690535507721,-0.0054
1690535507729,-0.0208
1690535507737,-0.0025
1690535507745,0.0136
1690535507752,0.0053
1690535507760,-0.0112
1690535507768,-0.0018
1690535507776,-0.0022
1690535507784,-0.006
1690535507791,0.0024
1690535507799,-0.0119
1690535507807,-0.014
1690535507815,-0.005
1690535507823,-0.0051
1690535507831,-0.0002
1690535507838,0.0038
1690535507846,-0.0013
1690535507854,-0.017
1690535507862,-0.0004
1690535507870,0.0113
1690535507877,-0.0177
1690535507885,-0.0083
1690535507893,-0.0074
1690535507901,-0.0021
1690535507909,-0.0103
1690535507917,0.0143
1690535507924,0.004
1690535507932,0.0078
1690535507940,0.0092
1690535507948,0.0353
1690535507956,0.0478
1690535507963,0.0942
1690535507971,0.0965
1690535507979,0.1146
1690535507987,0.0979
1690535507995,0.0669
1690535508002,0.0622
1690535508010,0.0234
1690535508018,0.0067
1690535508026,0.0082
1690535508034,0.0164
1690535508041,-0.0081
1690535508049,0.009
1690535508057,-0.0113
1690535508065,0.0083
1690535508073,0.0032
1690535508081,-0.0112
1690535508088,-0.0142
1690535508096,-0.0063
1690535508104,-0.0224
1690535508112,-0.0069
1690535508120,-0.0563
1690535508127,-0.1152
1690535508135,0.209
1690535508143,0.8988
1690535508151,0.6493
1690535508159,-0.0645
1690535508167,-0.2081
1690535508174,-0.0994
1690535508182,-0.0001
1690535508190,0.0183
1690535508198,-0.0049
1690535508206,0.0075
1690535508213,0.0055
1690535508221,0.0022
1690535508229,0.0084
1690535508237,0.0182
1690535508245,0.0371
1690535508252,0.0447
1690535508260,0.081
1690535508268,0.1058
1690535508276,0.1285
1690535508284,0.1652
1690535508291,0.201
1690535508299,0.2503
